2.65, -2.01, -0.86, 1.47, 1.98, -2.85, 2.51, 2.59, 1.56, 2.53
-1.29, 1.50, -0.29, 0.98, -1.11, 0.39, -1.57, -0.09, -0.92, -2.44
1.36, -1.55, 0.13, 0.70, 1.52, -0.82, 1.58, 0.11, 0.91, 0.22
0.07, -0.04, 0.12, -1.10, 0.38, -0.17, 0.39, 0.31, 0.03, 0.89
0.45, -0.24, -0.52, 0.37, 0.33, 0.13, -0.01, -0.57, 0.09, -0.25
0.90, -0.57, -0.27, -0.58, 0.76, 0.45, 0.13, 0.66, 0.78, 0.69
0.17, -0.98, -1.09, 0.32, 1.08, -1.04, 0.63, 0.56, 0.74, -0.06
-0.50, 1.17, -0.79, 0.36, -0.74, 0.16, 0.62, -0.50, 0.17, -0.95
1.98, -2.06, -1.00, 0.31, 2.21, -1.72, 0.91, 1.56, 2.17, 2.11
-1.63, 1.37, -1.15, 0.30, -1.43, 0.86, -0.12, -1.90, -0.99, -1.90
-1.71, 1.93, -0.66, 0.34, -1.47, 1.00, -1.02, -2.74, -1.99, -1.25
-0.07, 0.07, 0.03, 0.77, -0.44, 0.27, 0.44, -0.11, -0.26, -0.03
0.59, -1.05, 1.40, -0.93, 0.01, 0.60, -0.57, -0.61, -0.00, 0.42
-0.43, 0.33, -0.72, 0.82, -0.24, -0.10, 0.31, -0.31, 0.07, -0.51
0.86, -0.30, -0.58, 0.42, 0.98, -1.43, 1.11, 0.95, 1.58, 0.45
-1.02, 0.47, -1.97, 0.50, 0.18, -0.25, -1.46, -0.20, 0.70, 0.05
0.78, -1.36, 0.10, -0.32, 0.04, 0.15, 0.51, 0.95, 0.59, 0.68
1.12, -1.36, -2.69, 1.81, 1.91, -1.77, 1.87, 1.19, 1.75, 1.31
-0.44, 0.28, 1.32, -1.14, -0.89, 1.19, -1.21, -0.05, -0.40, 0.84
-0.85, 1.75, 0.09, -0.09, -1.24, 0.45, -0.84, -0.96, -0.67, -0.58
0.60, -0.76, 0.77, -1.26, 0.17, 0.29, -0.24, -0.33, -0.01, -0.63
0.32, -0.47, -1.21, 1.13, 0.69, -0.86, 0.24, 0.88, 0.77, 0.33
-1.29, 1.88, -0.91, 0.76, -0.39, -0.25, -0.52, -1.09, -0.88, -1.42
-1.89, 3.07, 0.69, 1.72, -2.72, 1.83, -1.09, -1.55, -1.42, -1.76
0.76, -0.00, -0.23, 0.34, 0.42, -0.20, 0.03, 0.48, 1.05, -0.41
1.79, -1.23, -0.91, 0.58, 0.87, -0.73, 1.26, 1.42, 1.63, 1.68
0.36, 0.58, 1.15, 0.12, -0.39, -0.73, 0.85, 0.98, 0.18, 0.75
-0.72, 1.75, -0.16, 1.34, -1.48, 0.87, -0.98, -1.15, -2.22, -2.77
-0.61, -0.81, 0.02, -0.01, 0.24, 0.02, -0.21, -0.86, -0.23, -1.28
1.20, -1.28, 0.42, 1.24, 0.57, -0.50, 0.34, 0.77, 1.19, 0.69
1.50, -1.57, -0.54, -1.10, 1.44, -0.85, 0.99, 2.18, 2.12, 2.61
-1.39, 1.19, 2.01, -1.98, -1.99, 2.40, -1.72, -1.65, -2.19, -0.88
2.30, -0.36, -1.18, 1.37, 0.47, -1.23, 1.77, 1.61, 0.75, -0.72
0.57, 0.44, 0.03, -0.43, -0.54, 0.21, -0.09, 0.40, 0.18, -0.42
-3.34, 2.73, 2.87, -1.74, -3.36, 3.85, -3.65, -3.55, -2.85, -1.37
-1.83, 1.25, 1.12, -1.79, -1.77, 1.56, -1.80, -1.10, -1.28, -1.79
0.23, -0.55, 0.96, -0.35, -0.15, 0.19, 0.01, 0.38, 0.37, 0.98
-0.52, 0.16, 0.87, -0.99, -0.46, -0.15, -0.79, -0.22, -0.88, -0.43
1.85, -1.35, -2.07, 2.01, 2.32, -3.33, 2.03, 0.85, 2.10, 0.27
-1.70, 1.89, 1.32, -0.62, -1.37, 1.67, -1.50, -3.03, -1.52, -0.56
-0.78, -0.13, 0.26, 0.17, -0.12, -0.24, 0.17, -0.62, -0.73, -0.26
-0.26, 0.35, -0.02, 0.58, -0.84, 1.25, -0.53, -0.15, -0.46, -0.29
0.07, 0.24, 0.79, -1.12, -0.42, 0.23, -0.45, -0.01, -0.74, 0.54
0.15, -1.19, -0.05, -0.25, 1.19, 0.09, 0.17, 0.78, 1.08, 0.46
-0.64, 1.13, 0.04, 0.08, -1.30, 0.96, -0.62, -0.38, -0.70, -1.85
-1.36, 1.00, 0.15, 1.13, -0.87, 0.05, -0.04, -0.54, -0.24, -0.52
-0.66, 0.44, 0.29, 1.09, -0.32, -0.19, 0.56, -0.61, -1.45, -1.27
-2.73, 1.68, -1.17, -0.23, -1.64, 1.23, -1.31, -2.12, -0.96, -1.25
0.33, -0.22, -0.31, 0.06, -0.28, -0.01, -0.86, -1.23, -0.18, -0.40
1.86, -1.76, -0.39, -0.51, 1.63, -0.64, 0.03, 0.55, 1.96, 0.96
0.82, -1.08, -0.64, 0.40, 1.52, -1.49, 0.65, 2.50, 2.61, 0.91
1.59, -0.85, 0.73, -0.07, 1.28, -0.94, 1.24, 1.38, 1.33, 2.06
-1.10, 1.38, 1.64, -1.17, -1.42, 1.88, -1.19, -1.12, -1.36, -0.26
-0.47, 0.57, 0.13, 0.69, -0.62, 0.52, -1.02, -1.08, -1.10, -0.81
0.17, -0.25, 0.52, -0.35, -0.45, 0.31, -0.34, -0.59, -0.52, 0.03
1.05, -0.04, -0.69, -0.46, 0.90, -1.18, 1.03, 0.82, 0.28, 1.06
-1.05, 0.47, 0.74, -1.33, -0.83, 0.65, -0.72, -0.37, -0.31, -0.27
-0.20, -0.52, -0.40, -0.25, 0.38, 0.03, 0.19, 0.84, 1.08, 1.04
0.96, -0.44, -0.52, 1.05, 0.72, -1.34, 0.73, 0.95, 0.37, -0.67
0.62, -1.44, 0.49, -0.16, 0.14, 0.01, 0.17, -0.92, 0.08, -0.54
-0.89, 0.20, -0.50, 0.96, -0.21, 0.21, -0.13, -1.00, -0.37, -1.53
-1.24, 2.18, 0.93, -1.04, -2.05, 1.49, -1.95, -0.82, -1.78, -0.99
-1.89, 2.14, 1.47, -0.17, -2.26, 1.81, -1.19, -1.88, -2.51, -2.47
-0.09, 0.28, -2.37, 1.64, 0.75, -0.79, 1.49, 0.45, 0.79, 0.72
-1.06, 0.30, -0.51, 0.61, -0.53, -0.17, -0.35, -1.48, -1.47, -1.84
0.42, 0.53, -1.14, -0.08, -0.12, 0.01, 0.37, 1.16, -0.67, -0.47
0.62, -0.46, 0.32, -0.36, 0.16, -0.68, 1.53, 0.44, 0.31, 1.10
-1.69, 0.18, -0.09, -0.51, -0.47, 0.55, -0.29, -0.33, 0.17, -0.82
0.58, -1.16, 1.49, -0.64, 0.14, 0.24, 0.69, 0.77, 0.92, 0.88
0.86, 0.01, -0.15, 0.40, -0.05, 0.15, 0.46, -0.42, -0.56, 0.49
1.03, -0.27, -1.01, 1.17, 0.35, 0.05, -0.09, -0.61, -0.42, 0.08
0.74, -0.43, -1.30, 1.01, 0.68, -0.11, 0.88, 0.14, 0.77, 0.48
0.34, -0.52, 1.03, -0.09, -0.13, 0.16, -0.30, 0.76, 0.97, 1.29
-0.98, 0.96, 0.09, -1.03, -0.94, 1.17, -1.21, -2.47, -1.83, -2.19
0.33, 0.03, -1.61, 1.30, -0.17, 0.37, 0.41, 0.46, 1.06, -0.93
-0.86, 1.11, -0.20, -1.50, -0.29, 0.37, -0.99, -0.35, -0.48, -0.76
0.38, -0.23, -0.93, 1.02, 0.74, -1.45, 1.52, 0.15, 0.53, 1.12
-0.61, -0.46, -0.67, 0.02, 0.96, -0.32, -0.91, 0.00, -0.05, 0.42
1.62, -1.24, -0.21, 0.68, 1.09, -0.05, -0.09, 1.14, 1.27, 0.86
0.80, -0.05, 0.49, -1.10, 0.12, 0.11, -0.04, 0.12, 0.15, 0.22
2.79, -2.66, -0.23, -0.08, 1.76, -1.60, 1.15, 1.41, 1.99, 2.33
-1.02, 0.31, -1.05, 0.70, -0.03, -0.12, 0.08, 0.34, -0.82, -0.94
0.72, -0.27, -0.23, -0.27, 0.37, 0.61, -0.02, -0.51, -0.49, -0.90
1.07, -0.55, -0.79, 1.42, 0.70, -1.83, 1.62, 0.58, 1.46, 1.38
0.65, -0.91, 1.07, -2.83, 0.38, 0.69, -0.75, 0.05, 0.11, 1.61
0.02, 0.11, -0.54, 0.71, 0.52, -0.98, 0.72, 0.31, 1.08, -0.17
0.15, 0.26, -0.15, 0.62, -0.06, -0.11, -0.79, -0.57, 0.04, -0.35
-0.40, 1.11, 0.10, 0.05, -1.39, 1.70, -1.49, -1.71, -1.43, -1.03
-0.06, 0.71, 0.47, -0.69, -0.78, 0.48, 0.13, 0.33, 0.35, -0.64
-0.72, 0.21, 0.03, 0.37, -0.07, -0.02, -0.30, -0.14, -0.09, 0.37
0.94, -0.92, -1.15, 1.87, 0.90, -1.26, 0.38, 1.57, 1.44, 0.32
1.15, -0.90, 0.16, 0.19, 0.38, -0.75, 0.14, 0.58, 0.08, -0.52
-0.64, -0.85, 1.34, -0.62, 0.62, -0.22, -0.28, 0.58, 0.59, 1.11
-1.79, 1.33, 0.09, -1.56, -1.13, 0.80, -1.55, -0.63, -0.54, 0.18
-0.82, -0.11, 0.39, -0.21, -0.25, 0.19, -0.47, -0.55, -0.67, -0.14
-0.45, -0.49, -0.98, -1.07, 0.85, 0.22, 0.44, 0.33, 1.12, 2.53
0.41, -0.71, 0.14, -0.41, 0.10, 0.19, -0.20, 0.32, 0.01, 0.73
1.72, -0.84, 0.45, 0.19, 0.20, -1.07, 0.69, 0.21, -0.30, 0.65
0.91, -0.53, 0.57, 0.08, 0.80, -0.75, 1.31, 0.52, -0.21, 0.24
-0.87, 0.66, -0.84, -0.16, 0.35, 0.39, -0.10, -0.46, -0.16, -0.96
-0.22, 0.73, 0.88, 0.18, -0.73, 0.07, -0.55, -0.33, -1.14, -1.29
-1.02, 0.60, 0.08, 0.55, -0.45, 0.37, 0.31, -0.75, -0.92, -0.30
-0.47, 0.55, 0.01, -1.60, 0.24, -0.56, -0.03, 0.31, -0.30, 0.41
-0.70, 0.71, -1.48, 1.93, 0.27, 0.03, -0.02, -0.57, 0.08, -0.86
-1.63, 1.70, 2.12, -1.15, -2.49, 2.27, -2.21, -1.06, -1.12, -1.71
-2.23, 0.63, 0.13, -0.61, -0.57, 1.29, -1.82, -1.00, -0.71, -0.22
-0.74, 0.30, 0.33, -0.29, -0.18, 0.40, -0.26, -0.47, 0.53, 0.93
-1.11, 0.56, 1.90, -1.92, -0.79, -0.25, -0.67, -0.29, -0.84, -0.31
0.64, -0.53, -0.55, 0.58, 0.97, -1.26, 0.59, 0.38, 0.10, 0.05
0.01, -1.36, 0.76, -1.08, 0.27, -0.11, 0.46, -0.56, 0.20, 1.06
2.88, -2.71, -1.96, 3.18, 3.21, -3.42, 2.36, 2.85, 2.60, 2.39
-0.64, -0.10, -0.39, 0.83, -0.54, 0.13, -0.06, -0.08, -1.00, -0.33
0.20, -0.45, -0.14, 0.25, 0.96, -0.87, 0.12, 0.83, 0.19, 0.32
-0.55, -0.30, 2.41, 0.09, -0.22, 0.79, -0.71, 0.33, -0.81, -0.08
2.18, -0.85, -0.23, 2.04, 1.16, -1.39, 1.39, 1.09, 0.45, -0.17
2.05, -1.43, 1.05, 0.01, 1.42, -1.58, 2.58, 2.03, 1.30, 2.74
-1.73, 2.48, 0.57, -0.73, -1.85, 1.62, -0.99, -0.66, -1.35, -2.39
-1.48, 0.41, 0.34, 0.69, -1.05, 0.56, -0.77, -0.13, 0.60, -0.38
-1.39, 0.71, -0.57, 0.13, -0.66, 0.06, -0.15, -0.55, -0.96, -1.32
1.22, -1.41, -0.68, 1.17, 1.92, -1.89, 0.75, 0.94, 1.00, 0.35
0.92, -0.99, 0.63, -0.64, 0.19, -0.28, -0.14, 0.41, 0.08, 0.33
-1.08, 0.37, -0.31, -0.25, 0.44, -0.31, -0.74, -0.74, -0.19, -0.90
-0.24, -0.05, -0.34, 0.25, 0.05, 0.26, -0.38, -0.17, -0.07, -0.27
0.15, -1.14, 1.14, -1.50, 0.86, -0.27, -0.57, 1.28, 1.65, 0.93
0.70, -0.26, -0.65, -0.47, 0.65, -0.18, 0.51, 0.83, 1.03, 1.81
-0.23, 0.17, 1.59, -0.38, -0.44, 0.37, -0.01, 0.88, 0.14, 1.29
0.69, -1.33, -0.62, -0.40, 1.12, -1.17, 1.81, 0.80, 0.82, 1.11
-0.93, 0.15, 1.14, -1.16, -0.93, 0.90, -1.02, -1.38, -0.64, -1.60
-0.66, 0.57, 0.91, -0.67, -0.34, 0.06, -1.15, -0.23, -0.41, 0.60
-0.73, -0.13, 0.38, -0.96, -0.06, 0.17, -0.52, 0.36, -0.09, 0.90
0.04, -0.42, 0.92, -1.63, 0.44, 0.28, -1.10, -0.10, 0.86, 0.87
1.19, -1.60, 1.06, -1.45, 0.94, -0.79, 0.44, 0.97, 0.00, 1.51
0.80, -1.52, -0.67, -0.80, 2.03, -0.07, 0.62, 0.77, 1.26, 1.78
-0.96, -0.48, -0.96, 1.23, 0.14, 0.02, -0.30, -0.64, 0.05, -0.01
0.42, -0.82, 0.51, -0.53, 0.61, 0.16, 0.25, 0.22, 1.25, 1.23
-1.79, 1.71, -1.59, 1.61, -1.25, 0.73, -0.43, -2.12, -1.16, -1.01
-1.08, 0.15, 0.08, 0.50, 0.40, -0.71, -0.41, -0.54, -0.57, -0.64
-1.85, 1.91, 0.23, 0.24, -1.81, 0.90, -1.29, -0.01, -0.96, -1.13
0.02, -0.49, -0.42, 0.30, 0.51, 0.02, 0.74, -1.00, 0.13, 1.00
-1.61, 1.88, 1.68, 0.39, -1.79, 1.65, -1.86, -0.95, -0.88, -0.97
-0.71, -0.69, 1.28, -2.42, -0.22, 1.13, -1.91, -0.62, -0.27, 0.37
1.24, -2.15, -0.63, 1.18, 2.09, -1.19, 1.73, 0.18, 0.89, 2.07
1.28, -0.36, -0.44, 0.95, -0.29, -0.56, 1.08, -0.01, 0.18, -0.98
0.01, -0.08, -0.03, -1.09, -0.02, 0.01, 0.87, -0.08, -0.31, 0.61
1.06, -1.39, -1.10, 0.63, 1.71, -1.90, 1.27, 0.64, 1.34, 0.83
-0.56, 0.91, 0.20, 0.76, -0.53, -0.29, 0.03, -0.92, -0.65, 0.91
-1.81, 1.53, 0.59, -0.90, -1.56, 1.93, -1.22, -1.14, -1.02, -1.15
-0.80, 0.56, -1.15, 0.56, -0.32, -0.05, 0.78, -0.73, 0.21, -1.52
1.43, -0.93, -1.08, 0.58, 1.63, -1.18, 1.37, -0.29, -0.04, 0.30
-0.40, -0.06, -0.51, 1.59, -0.11, -0.46, -0.32, -0.01, 0.02, -0.78
0.73, -0.86, -0.12, 0.92, 0.35, -1.26, 1.11, 0.68, 0.93, -0.12
0.06, -0.01, -0.08, 0.31, 0.15, 0.48, -0.64, -0.10, 0.57, 0.07
1.62, -2.21, -1.39, 1.07, 2.27, -1.83, 1.89, 2.72, 2.10, 2.53
-0.06, -0.25, -2.10, 1.35, 1.05, -1.49, 1.86, 0.59, 0.66, -0.55
1.83, -1.92, -0.28, 0.34, 1.59, -1.45, 1.54, 1.32, 1.31, 1.95
0.88, -0.56, -0.93, 1.99, 0.43, -1.13, 1.09, 0.34, 0.14, -0.28
-0.71, 0.89, -0.23, -0.16, -0.94, 1.13, -0.73, -0.60, -1.32, -1.01
0.89, -1.85, -0.86, 2.20, 1.31, -0.81, 1.17, 1.07, 1.35, -0.36
0.07, 0.17, -0.30, -0.03, 0.23, -0.24, 0.20, 0.41, -0.82, -0.73
-1.52, 0.90, 0.80, -1.06, -0.26, 0.20, -1.03, 0.71, 0.03, -0.54
1.10, -0.30, -0.34, -0.21, 1.08, -1.12, 1.26, 1.21, 0.36, 0.93
-1.41, 1.82, 0.36, -1.23, -1.43, 1.28, -1.72, -0.07, -1.32, -0.71
4.09, -3.15, -0.44, 1.58, 3.41, -3.04, 3.62, 3.07, 3.25, 2.57
-0.13, -0.90, 0.10, 1.68, 0.06, -0.30, 0.63, -0.02, 0.19, -0.25
0.87, -0.50, -1.20, 1.21, 0.62, -1.37, 1.08, 0.45, 0.80, -0.19
-1.96, 1.70, 1.53, -1.21, -1.36, 1.76, -1.44, -1.64, -1.81, -0.48
0.45, -0.99, -0.03, -0.02, 0.51, -0.46, 0.56, 0.13, 0.48, 0.11
1.42, -1.34, -0.02, 0.01, 1.34, -0.96, 0.28, 1.35, 1.52, 1.02
0.85, -0.63, -1.75, 1.18, 0.75, -0.25, -0.22, 0.63, 0.50, -1.42
-0.18, -1.54, -0.32, -1.25, 1.60, -0.64, 0.78, 0.55, 1.16, 2.43
0.71, -0.79, -0.56, 1.20, 0.48, -0.62, 0.68, -0.36, -0.20, 0.63
0.32, 0.02, 0.08, -1.04, -0.07, -0.09, -0.84, 0.70, 0.25, 1.06
0.77, -1.41, -0.03, 1.14, 0.93, -0.24, -0.70, 0.53, 0.90, 0.89
-0.53, 0.87, -0.62, -0.65, -0.91, 0.86, -1.21, -0.60, -0.18, -0.08
-1.39, 1.71, 1.18, -1.36, -1.60, 0.97, -2.35, -1.01, -1.59, -1.77
0.45, -0.29, -0.43, 0.02, 0.48, -0.01, -0.55, -0.22, -0.03, 0.70
1.24, -1.26, -0.24, 1.07, 1.48, -1.51, 1.06, 1.18, 1.47, 1.61
0.93, -0.54, 0.84, 0.67, 0.56, -0.99, 0.15, 1.12, 0.15, -0.04
0.34, -0.12, 0.43, 0.90, 0.14, 0.11, -0.08, 0.59, 0.23, 0.62
-1.23, 0.70, 1.05, -0.59, -1.10, 0.61, -0.71, -0.78, -1.04, -0.55
0.95, -0.01, 0.92, -1.18, 0.51, -0.70, 0.80, 1.10, 0.44, -0.03
0.22, -0.51, 1.12, -1.74, -0.07, 0.61, -0.94, 0.49, 0.56, 0.59
-0.88, 0.33, 1.33, -0.90, -0.28, 0.76, -0.98, -0.51, -0.41, 0.12
-1.13, 1.48, 1.33, -0.78, -1.46, 1.02, -1.05, -1.42, -1.12, -0.60
1.29, -0.76, -0.27, 0.37, 1.44, -1.66, 1.98, 1.79, 1.37, 0.92
-0.80, 1.44, 1.63, -0.12, -2.56, 1.64, -1.61, -1.13, -1.81, -2.01
-0.49, 1.19, -0.64, 1.35, -0.89, 0.01, 0.06, -1.26, -0.91, -1.20
-0.52, 0.51, 0.72, -0.60, 0.13, -0.33, 0.74, 0.08, -0.32, -0.34
0.40, -0.58, -0.12, 0.39, 0.15, -0.54, 0.25, 1.14, 0.62, -0.16
-0.63, 0.25, 0.85, -1.40, -0.10, 0.15, -0.05, -0.23, -0.04, 0.11
0.60, -0.76, -1.39, 1.44, 0.70, -0.53, 0.55, 0.11, -0.04, -0.38
-0.10, 0.41, -0.96, 0.71, 0.05, -0.29, -0.16, -0.68, -1.02, -1.74
-1.49, 0.93, 1.80, -2.86, -1.79, 2.17, -2.60, -1.01, -0.87, -0.47
1.69, -0.66, -1.49, 1.67, 1.23, -1.74, 1.88, 0.97, 1.34, 1.04
0.60, -1.68, 0.06, 0.65, 1.61, -0.69, 0.62, 1.23, 1.71, 1.60
0.49, -0.26, 0.32, -0.27, -0.47, -0.39, 0.49, 0.05, -0.29, 0.01
1.09, -0.34, 0.34, 0.06, -0.20, 0.52, 1.01, -0.41, 1.07, 1.55
-0.06, 0.15, 0.64, 0.11, 0.31, 0.09, -0.29, -0.34, -0.19, 1.06
-0.20, -0.49, 0.67, -0.26, 0.23, 0.79, -0.21, -0.42, 0.35, 0.50
0.24, -0.04, -0.56, 0.43, 0.01, -0.17, 0.33, 0.60, 1.03, -0.50
-0.07, 0.41, 0.14, -0.17, -0.53, 0.37, 0.13, -0.27, 0.09, 0.54
0.07, -0.60, 0.68, -1.07, 0.23, -0.09, 0.12, 0.69, 0.34, 0.42
0.14, -1.46, 1.01, -1.45, 1.08, -0.70, 0.45, 0.36, 0.70, 2.06
0.62, -0.26, 1.15, -0.87, -0.53, -0.55, -0.10, 0.25, 0.08, 0.70
1.20, 0.31, -0.91, 0.76, -0.06, -0.09, 0.29, 0.12, 0.02, 0.05
-1.42, 1.58, -0.91, 0.98, -1.08, 0.68, -0.49, -1.26, -1.66, -2.13
-1.53, 0.44, -1.28, 0.20, -0.07, -0.33, 0.09, 0.05, -0.55, -0.54
0.03, 0.24, 0.35, -1.43, -0.49, 0.67, -0.72, -0.89, -0.32, -0.16
0.30, -1.13, -0.33, 0.12, 0.71, 0.17, -0.19, 0.34, 0.69, 0.39
0.66, -1.60, -0.50, 0.47, 0.90, -0.42, 0.44, 0.48, 0.58, 0.18
1.49, -1.39, -0.15, 0.01, 1.41, -0.56, -0.34, 1.16, 1.03, 0.92
-0.51, 1.31, -0.25, -1.46, -0.60, 0.99, -0.48, -2.02, -1.43, -1.30
-0.32, 0.66, 0.11, 1.00, -0.42, -0.04, 0.66, -0.79, 0.21, -0.07
-0.53, 0.92, -0.36, 2.17, -0.41, -0.31, 1.33, -0.27, -1.05, -1.81
-0.42, 0.68, -0.80, 0.26, 0.03, -0.58, 0.30, -0.23, -0.59, -1.93
-0.16, -0.17, 0.23, -0.52, 0.04, -0.28, -1.01, 0.61, 0.14, 1.05
0.52, -0.83, 0.05, -0.18, 0.52, 0.18, 0.44, 0.40, 0.48, 0.31
-1.23, 1.11, 2.57, -1.06, -1.60, 1.47, -0.92, -1.46, -1.42, 0.28
